touched	6660
bank	6650
faces	6649
feelings	6648
york	6644
listened	6643
situation	6638
nose	6638
altogether	6630
station	6609
determined	6599
rate	6596
various	6588
aside	6583
imagine	6566
study	6555
trust	6532
consider	6528
gods	6528
parts	6526
sharp	6518
dare	6514
ways	6506
west	6505
pride	6503
papers	6488
sad	6485
twelve	6484
thick	6480
sick	6474
courage	6442
yellow	6442
fate	6440
grass	6439
carefully	6437
lead	6437
fit	6434
offered	6428
weeks	6425
ones	6418
grey	6409
grave	6385
l	6372
leaves	6370
success	6368
opportunity	6366
ear	6364
existence	6356
anxious	6349
curious	6348
castle	6345
flowers	6344
shadow	6330
chamber	6330
value	6329
forced	6325
mark	6299
pulled	6298
equal	6292
teeth	6280
bill	6273
allow	6262
generally	6258
orders	6256
camp	6250
influence	6247
putting	6244
month	6242
regard	6235
shouted	6233
square	6216
mistress	6202
lower	6197
receive	6189
bent	6181
watching	6175
forty	6172
asleep	6169
broad	6166
bottom	6162
officer	6162
passion	6159
offer	6152
smiling	6144
rising	6132
east	6129
formed	6129
result	6118
e	6118
terror	6115
worked	6110
cousin	6102
played	6101
difference	6089
ring	6088
path	6088
explained	6084
smoke	6077
wants	6075
prepared	6070
virtue	6069
streets	6069
forever	6066
promised	6064
narrow	6062
pointed	6061
explain	6060
anne	6058
golden	6057
seized	6055
names	6047
holy	6032
twice	6030
obliged	6028
hotel	6028
proud	6017
grown	6009
princess	6001
shop	5994
vain	5987
attempt	5979
hurt	5974
palace	5974
companion	5973
higher	5970
blow	5959
plan	5955
rooms	5954
burst	5934
knees	5926
ideas	5925
drive	5901
breakfast	5900
laws	5900
charge	5897
couple	5894
calm	5873
arthur	5873
ordinary	5864
effort	5861
tongue	5855
aware	5853
edge	5851
movement	5851
rock	5843
bread	5842
personal	5832
board	5832
frightened	5821
rise	5821
drove	5819
satisfied	5815
jack	5808
playing	5807
building	5795
kitchen	5791
t	5787
due	5784
social	5778
thrown	5769
affair	5766
emperor	5764
otherwise	5738
d	5732
breast	5732
system	5725
complete	5723
gentle	5720
absolutely	5720
distant	5706
lines	5702
settled	5702
agreed	5699
wore	5697
honest	5694
somewhere	5689
rain	5686
soldier	5677
guard	5676
confidence	5656
shame	5643
mentioned	5637
price	5637
ordered	5623
quarter	5613
health	5611
opening	5606
degree	5606
excellent	5603
takes	5602
advantage	5602
possession	5596
shore	5583
tis	5582
engaged	5578
doors	5572
hearing	5566
henry	5566
bell	5561
colonel	5557
